Ocupação;Quantitativo;Porcentagem;Data de carga
Economista Doméstico;2;0,0002;01/03/2023 16:46
Artesão;11;0,0009;01/03/2023 16:46
Professor e Instrutor de Formação Profissional;37;0,003;01/03/2023 16:46
Senador;2;0,0002;01/03/2023 16:46
Tabelião;7;0,0006;01/03/2023 16:46
Agente de Viagem;8;0,0007;01/03/2023 16:46
Petroleiro;4;0,0003;01/03/2023 16:46
Químico;3;0,0002;01/03/2023 16:46
Físico;1;0,0001;01/03/2023 16:46
Almoxarife;4;0,0003;01/03/2023 16:46
Vigilante;57;0,0047;01/03/2023 16:46
Serventuário de Justiça;14;0,0011;01/03/2023 16:46
Corretor de Imóveis, Seguros, Títulos e Valores;108;0,0088;01/03/2023 16:46
Lanterneiro e Pintor de Veículos;6;0,0005;01/03/2023 16:46
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);51;0,0042;01/03/2023 16:46
Detetive Particular;4;0,0003;01/03/2023 16:46
Enfermeiro;36;0,0029;01/03/2023 16:46
Artista de Circo;3;0,0002;01/03/2023 16:46
Escultor e Pintor;8;0,0007;01/03/2023 16:46
Aposentado (Exceto Servidor Público);220;0,018;01/03/2023 16:46
Motorista Particular;62;0,0051;01/03/2023 16:46
Trabalhador de Artes Gráficas;7;0,0006;01/03/2023 16:46
Técnico de Eletricidade, Eletrônica e Telecomunicações;26;0,0021;01/03/2023 16:46
Engraxate;1;0,0001;01/03/2023 16:46
Faxineiro;3;0,0002;01/03/2023 16:46
Leiturista;1;0,0001;01/03/2023 16:46
Contador;90;0,0074;01/03/2023 16:46
Militar Reformado;71;0,0058;01/03/2023 16:46
Desenhista;7;0,0006;01/03/2023 16:46
Servidor Público Civil Aposentado;113;0,0092;01/03/2023 16:46
Taxista;31;0,0025;01/03/2023 16:46
Pescador;12;0,001;01/03/2023 16:46
Atleta Profissional e Técnico em Desportos;10;0,0008;01/03/2023 16:46
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;7;0,0006;01/03/2023 16:46
Operador de Equipamento de Rádio, Televisão, Som e Cinema;6;0,0005;01/03/2023 16:46
Joalheiro e Ourives;1;0,0001;01/03/2023 16:46
Trabalhador de Fabricação, Vulcanização e Reparação de Pneumáticos;1;0,0001;01/03/2023 16:46
Operador de Aparelhos de Produção Industrial;8;0,0007;01/03/2023 16:46
Policial Militar;374;0,0306;01/03/2023 16:46
Médico;500;0,0409;01/03/2023 16:46
Economista;74;0,0061;01/03/2023 16:46
Dona de Casa;52;0,0043;01/03/2023 16:46
Analista de Sistemas;17;0,0014;01/03/2023 16:46
Matemático e Atuário;3;0,0002;01/03/2023 16:46
Gerente;42;0,0034;01/03/2023 16:46
Assistente Social;17;0,0014;01/03/2023 16:46
Agente Administrativo;49;0,004;01/03/2023 16:46
Gari ou Lixeiro;3;0,0002;01/03/2023 16:46
Fiscal de Transporte Coletivo;5;0,0004;01/03/2023 16:46
Garimpeiro;1;0,0001;01/03/2023 16:46
Jardineiro;2;0,0002;01/03/2023 16:46
Recepcionista;3;0,0002;01/03/2023 16:46
Músico;24;0,002;01/03/2023 16:46
Secretário e Datilógrafo;11;0,0009;01/03/2023 16:46
Pedagogo;34;0,0028;01/03/2023 16:46
Cobrador de Transporte Coletivo;7;0,0006;01/03/2023 16:46
Fiscal;11;0,0009;01/03/2023 16:46
Técnico de Química;2;0,0002;01/03/2023 16:46
Fisioterapeuta e Terapeuta Ocupacional;8;0,0007;01/03/2023 16:46
Cozinheiro;9;0,0007;01/03/2023 16:46
Torneiro Mecânico;4;0,0003;01/03/2023 16:46
Bombeiro e Instalador de Gás, Água, Esgoto e Assemelhados;1;0,0001;01/03/2023 16:46
Arquivista e Museólogo;1;0,0001;01/03/2023 16:46
Ferroviário;7;0,0006;01/03/2023 16:46
Engenheiro;204;0,0167;01/03/2023 16:46
Administrador;216;0,0177;01/03/2023 16:46
Bombeiro Militar;52;0,0043;01/03/2023 16:46
Motorista de Veículos de Transporte de Carga;23;0,0019;01/03/2023 16:46
Veterinário;32;0,0026;01/03/2023 16:46
Servidor Público Municipal;216;0,0177;01/03/2023 16:46
Escritor e Crítico;9;0,0007;01/03/2023 16:46
Eletricista e Assemelhados;23;0,0019;01/03/2023 16:46
Porteiro de Edifício, Ascensorista, Garagista e Zelador;14;0,0011;01/03/2023 16:46
Agrônomo;25;0,002;01/03/2023 16:46
Geólogo;8;0,0007;01/03/2023 16:46
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;2;0,0002;01/03/2023 16:46
Operador de Computador;1;0,0001;01/03/2023 16:46
Encanador, Soldador, Chapeador e Caldeireiro;8;0,0007;01/03/2023 16:46
Magistrado;2;0,0002;01/03/2023 16:46
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;1;0,0001;01/03/2023 16:46
Advogado;756;0,0618;01/03/2023 16:46
Professor de Ensino Médio;391;0,032;01/03/2023 16:46
Feirante, Ambulante e Mascate;13;0,0011;01/03/2023 16:46
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;72;0,0059;01/03/2023 16:46
Técnico de Laboratório e Raios X;10;0,0008;01/03/2023 16:46
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;4;0,0003;01/03/2023 16:46
Geógrafo;4;0,0003;01/03/2023 16:46
Digitador;6;0,0005;01/03/2023 16:46
Cortador, Polidor e Gravador de Pedras;1;0,0001;01/03/2023 16:46
Bacteriologista e Assemelhados;1;0,0001;01/03/2023 16:46
Programador de Computador;2;0,0002;01/03/2023 16:46
Despachante;13;0,0011;01/03/2023 16:46
Protético;11;0,0009;01/03/2023 16:46
Mecânico de Manutenção;30;0,0025;01/03/2023 16:46
Esteticista;3;0,0002;01/03/2023 16:46
Fonoaudiólogo;2;0,0002;01/03/2023 16:46
Vereador;638;0,0522;01/03/2023 16:46
Auxiliar de Escritório e Assemelhados;41;0,0034;01/03/2023 16:46
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;67;0,0055;01/03/2023 16:46
Decorador;2;0,0002;01/03/2023 16:46
Diretor de Estabelecimento de Ensino;11;0,0009;01/03/2023 16:46
Ocupante de Cargo em Comissão;17;0,0014;01/03/2023 16:46
Trabalhador Rural;11;0,0009;01/03/2023 16:46
Massagista;1;0,0001;01/03/2023 16:46
Catador de Recicláveis;2;0,0002;01/03/2023 16:46
Astrólogo;1;0,0001;01/03/2023 16:46
Farmacêutico;24;0,002;01/03/2023 16:46
Representante Comercial;89;0,0073;01/03/2023 16:46
Professor de Ensino Fundamental;131;0,0107;01/03/2023 16:46
Locutor e Comentarista de Rádio e Televisão e Radialista;144;0,0118;01/03/2023 16:46
Jornaleiro;3;0,0002;01/03/2023 16:46
Diretor de Empresas;29;0,0024;01/03/2023 16:46
Chaveiro;1;0,0001;01/03/2023 16:46
Biomédico;3;0,0002;01/03/2023 16:46
Coveiro;1;0,0001;01/03/2023 16:46
Cientista Político;6;0,0005;01/03/2023 16:46
Coreógrafo e Bailarino;1;0,0001;01/03/2023 16:46
Serralheiro;2;0,0002;01/03/2023 16:46
Comerciário;63;0,0052;01/03/2023 16:46
Membro das Forças Armadas;25;0,002;01/03/2023 16:46
Biólogo;9;0,0007;01/03/2023 16:46
Odontólogo;70;0,0057;01/03/2023 16:46
Industrial;31;0,0025;01/03/2023 16:46
Produtor Agropecuário;57;0,0047;01/03/2023 16:46
Técnico Têxtil;1;0,0001;01/03/2023 16:46
Agente de Saúde e Sanitarista;18;0,0015;01/03/2023 16:46
Bibliotecário;3;0,0002;01/03/2023 16:46
Empregado Doméstico;5;0,0004;01/03/2023 16:46
Técnico de Mineração, Metalurgia e Geologia;3;0,0002;01/03/2023 16:46
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;4;0,0003;01/03/2023 16:46
Telefonista;3;0,0002;01/03/2023 16:46
Relações-Públicas;4;0,0003;01/03/2023 16:46
Comerciante;956;0,0782;01/03/2023 16:46
Professor de Ensino Superior;193;0,0158;01/03/2023 16:46
Servidor Público Estadual;486;0,0397;01/03/2023 16:46
Deputado;577;0,0472;01/03/2023 16:46
Motorista de Veículos de Transporte Coletivo de Passageiros;51;0,0042;01/03/2023 16:46
Psicólogo;26;0,0021;01/03/2023 16:46
Técnico em Agronomia e Agrimensura;11;0,0009;01/03/2023 16:46
Motoboy;5;0,0004;01/03/2023 16:46
Fotógrafo e Assemelhados;10;0,0008;01/03/2023 16:46
Trabalhador de Fabricação de Roupas;1;0,0001;01/03/2023 16:46
Securitário;3;0,0002;01/03/2023 16:46
Ator e Diretor de Espetáculos Públicos;15;0,0012;01/03/2023 16:46
Servidor Público Federal;220;0,018;01/03/2023 16:46
Trabalhador de Construção Civil;31;0,0025;01/03/2023 16:46
Jornalista e Redator;117;0,0096;01/03/2023 16:46
Arquiteto;21;0,0017;01/03/2023 16:46
Operador de Equipamento Médico e Odontológico;1;0,0001;01/03/2023 16:46
Agricultor;126;0,0103;01/03/2023 16:46
Estatístico;2;0,0002;01/03/2023 16:46
Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados;6;0,0005;01/03/2023 16:46
Fiandeiro, Tecelão, Tingidor e Assemelhados;1;0,0001;01/03/2023 16:46
Produtor de Espetáculos Públicos;16;0,0013;01/03/2023 16:46
Relojoeiro e Montador de Instrumento de Precisão;1;0,0001;01/03/2023 16:46
Alfaiate e Costureiro;4;0,0003;01/03/2023 16:46
Terapeuta;4;0,0003;01/03/2023 16:46
Maquinista e Foguista de Embarcações e Assemelhados;1;0,0001;01/03/2023 16:46
Bombeiro Civil;3;0,0002;01/03/2023 16:46
