Ocupação;Quantitativo;Porcentagem;Data de carga
Bombeiro e Instalador de Gás, Água, Esgoto e Assemelhados;82;0,0002;13/03/2023 15:28
Cabeleireiro e Barbeiro;4659;0,0101;13/03/2023 15:28
Cantor e Compositor;611;0,0013;13/03/2023 15:28
Capitalista de Ativos Financeiros;7;0;13/03/2023 15:28
Carpinteiro, Marceneiro e Assemelhados;1358;0,0029;13/03/2023 15:28
Carvoeiro;20;0;13/03/2023 15:28
Catador de Recicláveis;121;0,0003;13/03/2023 15:28
Ceramista e Oleiro;88;0,0002;13/03/2023 15:28
Chapeleiro;2;0;13/03/2023 15:28
Chaveiro;81;0,0002;13/03/2023 15:28
Cientista Político;26;0,0001;13/03/2023 15:28
Cobrador de Transporte Coletivo;276;0,0006;13/03/2023 15:28
Comandante de Embarcações;11;0;13/03/2023 15:28
Comerciante;29861;0,0644;13/03/2023 15:28
Comerciário;3443;0,0074;13/03/2023 15:28
Comissário de Bordo;6;0;13/03/2023 15:28
Comunicólogo;76;0,0002;13/03/2023 15:28
Contador;1684;0,0036;13/03/2023 15:28
Controlador de Tráfego Aéreo;5;0;13/03/2023 15:28
Coreógrafo e Bailarino;36;0,0001;13/03/2023 15:28
Corretor de Imóveis, Seguros, Títulos e Valores;2097;0,0045;13/03/2023 15:28
Cortador, Polidor e Gravador de Pedras;26;0,0001;13/03/2023 15:28
Coveiro;46;0,0001;13/03/2023 15:28
Cozinheiro;1278;0,0028;13/03/2023 15:28
Decorador;135;0,0003;13/03/2023 15:28
Demonstrador;2;0;13/03/2023 15:28
Deputado;2;0;13/03/2023 15:28
Desenhista;146;0,0003;13/03/2023 15:28
Despachante;336;0,0007;13/03/2023 15:28
Detetive Particular;31;0,0001;13/03/2023 15:28
Digitador;174;0,0004;13/03/2023 15:28
Diplomata;1;0;13/03/2023 15:28
Diretor de Empresas;234;0,0005;13/03/2023 15:28
Diretor de Estabelecimento de Ensino;297;0,0006;13/03/2023 15:28
Dona de Casa;24197;0,0522;13/03/2023 15:28
Economista;239;0,0005;13/03/2023 15:28
Economista Doméstico;15;0;13/03/2023 15:28
Eletricista e Assemelhados;2345;0,0051;13/03/2023 15:28
Embalador, Empacotador e Assemelhados;160;0,0003;13/03/2023 15:28
Empregado Doméstico;987;0,0021;13/03/2023 15:28
Empresário;21483;0,0464;13/03/2023 15:28
Encanador, Soldador, Chapeador e Caldeireiro;426;0,0009;13/03/2023 15:28
Enfermeiro;3540;0,0076;13/03/2023 15:28
Engenheiro;1384;0,003;13/03/2023 15:28
Engraxate;7;0;13/03/2023 15:28
Escritor e Crítico;82;0,0002;13/03/2023 15:28
Escultor e Pintor;167;0,0004;13/03/2023 15:28
Estatístico;6;0;13/03/2023 15:28
Esteticista;324;0,0007;13/03/2023 15:28
Estivador, Carregador e Assemelhados;94;0,0002;13/03/2023 15:28
Estofador;63;0,0001;13/03/2023 15:28
Estudante, Bolsista, Estagiário e Assemelhados;9055;0,0195;13/03/2023 15:28
Farmacêutico;645;0,0014;13/03/2023 15:28
Faxineiro;730;0,0016;13/03/2023 15:28
Feirante, Ambulante e Mascate;313;0,0007;13/03/2023 15:28
Ferroviário;40;0,0001;13/03/2023 15:28
Fiandeiro, Tecelão, Tingidor e Assemelhados;21;0;13/03/2023 15:28
Fiscal;604;0,0013;13/03/2023 15:28
Fiscal de Transporte Coletivo;51;0,0001;13/03/2023 15:28
Fisioterapeuta e Terapeuta Ocupacional;647;0,0014;13/03/2023 15:28
Fonoaudiólogo;53;0,0001;13/03/2023 15:28
Fotógrafo e Assemelhados;598;0,0013;13/03/2023 15:28
Frentista;843;0,0018;13/03/2023 15:28
Funileiro;238;0,0005;13/03/2023 15:28
Físico;8;0;13/03/2023 15:28
Gari ou Lixeiro;438;0,0009;13/03/2023 15:28
Garimpeiro;51;0,0001;13/03/2023 15:28
Garçom;482;0,001;13/03/2023 15:28
Gerente;2099;0,0045;13/03/2023 15:28
Geógrafo;44;0,0001;13/03/2023 15:28
Geólogo;16;0;13/03/2023 15:28
Governanta;19;0;13/03/2023 15:28
Guardador de Veículos;16;0;13/03/2023 15:28
Guia de Turismo;76;0,0002;13/03/2023 15:28
Historiador;53;0,0001;13/03/2023 15:28
Industrial;695;0,0015;13/03/2023 15:28
Jardineiro;351;0,0008;13/03/2023 15:28
Joalheiro e Ourives;12;0;13/03/2023 15:28
Jornaleiro;47;0,0001;13/03/2023 15:28
Jornalista e Redator;1210;0,0026;13/03/2023 15:28
Lanterneiro e Pintor de Veículos;163;0,0004;13/03/2023 15:28
Lavador de Veículos;158;0,0003;13/03/2023 15:28
Lavandeiro, Tintureiro e Assemelhados;38;0,0001;13/03/2023 15:28
Leiloeiro, Avaliador e Assemelhados;14;0;13/03/2023 15:28
Leiturista;73;0,0002;13/03/2023 15:28
Locutor e Comentarista de Rádio e Televisão e Radialista;1463;0,0032;13/03/2023 15:28
Magistrado;11;0;13/03/2023 15:28
Manicure e Maquilador;638;0,0014;13/03/2023 15:28
Maquinista e Foguista de Embarcações e Assemelhados;23;0;13/03/2023 15:28
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;125;0,0003;13/03/2023 15:28
Massagista;127;0,0003;13/03/2023 15:28
Matemático e Atuário;19;0;13/03/2023 15:28
Mecânico de Manutenção;2987;0,0064;13/03/2023 15:28
Membro das Forças Armadas;118;0,0003;13/03/2023 15:28
Membro do Ministério Público;5;0;13/03/2023 15:28
Mestre e Contramestre de Embarcação;13;0;13/03/2023 15:28
Meteorologista;4;0;13/03/2023 15:28
Militar Reformado;1258;0,0027;13/03/2023 15:28
Ministro de Estado;23;0;13/03/2023 15:28
Modelo;31;0,0001;13/03/2023 15:28
Montador de Estrutura Metálica;194;0,0004;13/03/2023 15:28
Montador de Máquinas;70;0,0002;13/03/2023 15:28
Motoboy;1069;0,0023;13/03/2023 15:28
Motorista Particular;4711;0,0102;13/03/2023 15:28
Motorista de Veículos de Transporte Coletivo de Passageiros;7042;0,0152;13/03/2023 15:28
Motorista de Veículos de Transporte de Carga;4891;0,0106;13/03/2023 15:28
Médico;1308;0,0028;13/03/2023 15:28
Músico;1062;0,0023;13/03/2023 15:28
Nutricionista e Assemelhados;199;0,0004;13/03/2023 15:28
Oceanógrafo;76;0,0002;13/03/2023 15:28
Ocupante de Cargo em Comissão;558;0,0012;13/03/2023 15:28
Odontólogo;904;0,002;13/03/2023 15:28
Office-Boy e Contínuo;66;0,0001;13/03/2023 15:28
Operador de Aparelhos de Produção Industrial;1147;0,0025;13/03/2023 15:28
Operador de Computador;123;0,0003;13/03/2023 15:28
Operador de Equipamento Médico e Odontológico;19;0;13/03/2023 15:28
Operador de Equipamento de Rádio, Televisão, Som e Cinema;156;0,0003;13/03/2023 15:28
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;613;0,0013;13/03/2023 15:28
Operador de Instalação de Produção de Energia Elétrica e Nuclear;47;0,0001;13/03/2023 15:28
Padeiro, Confeiteiro e Assemelhados;903;0,0019;13/03/2023 15:28
Paramédico;3;0;13/03/2023 15:28
Pecuarista;1354;0,0029;13/03/2023 15:28
Pedagogo;2046;0,0044;13/03/2023 15:28
Pescador;2500;0,0054;13/03/2023 15:28
Petroleiro;20;0;13/03/2023 15:28
Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados;30;0,0001;13/03/2023 15:28
Policial Civil;945;0,002;13/03/2023 15:28
Policial Militar;3027;0,0065;13/03/2023 15:28
Porteiro de Edifício, Ascensorista, Garagista e Zelador;593;0,0013;13/03/2023 15:28
Prefeito;5;0;13/03/2023 15:28
Produtor Agropecuário;2314;0,005;13/03/2023 15:28
Produtor de Espetáculos Públicos;230;0,0005;13/03/2023 15:28
Professor de Ensino Fundamental;11491;0,0248;13/03/2023 15:28
Professor de Ensino Médio;8217;0,0177;13/03/2023 15:28
Professor de Ensino Superior;1108;0,0024;13/03/2023 15:28
Professor e Instrutor de Formação Profissional;1197;0,0026;13/03/2023 15:28
Programador de Computador;55;0,0001;13/03/2023 15:28
Protético;179;0,0004;13/03/2023 15:28
Psicólogo;635;0,0014;13/03/2023 15:28
Publicitário;518;0,0011;13/03/2023 15:28
Químico;121;0,0003;13/03/2023 15:28
Recepcionista;910;0,002;13/03/2023 15:28
Relações-Públicas;105;0,0002;13/03/2023 15:28
Relojoeiro e Montador de Instrumento de Precisão;23;0;13/03/2023 15:28
Representante Comercial;1583;0,0034;13/03/2023 15:28
Sacerdote ou Membro de Ordem ou Seita Religiosa;728;0,0016;13/03/2023 15:28
Salva-Vidas;27;0,0001;13/03/2023 15:28
Secretário e Datilógrafo;1367;0,0029;13/03/2023 15:28
Securitário;73;0,0002;13/03/2023 15:28
Serralheiro;673;0,0015;13/03/2023 15:28
Serventuário de Justiça;132;0,0003;13/03/2023 15:28
Servidor Público Civil Aposentado;1664;0,0036;13/03/2023 15:28
Servidor Público Estadual;5229;0,0113;13/03/2023 15:28
Servidor Público Federal;1514;0,0033;13/03/2023 15:28
Servidor Público Municipal;30592;0,066;13/03/2023 15:28
Servidor da Justiça Eleitoral;17;0;13/03/2023 15:28
Sociólogo;77;0,0002;13/03/2023 15:28
Supervisor, Inspetor e Agente de Compras e Vendas;559;0,0012;13/03/2023 15:28
Tabelião;40;0,0001;13/03/2023 15:28
Tapeceiro;104;0,0002;13/03/2023 15:28
Taquígrafo e Estenógrafo;4;0;13/03/2023 15:28
Taxista;1772;0,0038;13/03/2023 15:28
Telefonista;182;0,0004;13/03/2023 15:28
Terapeuta;103;0,0002;13/03/2023 15:28
Torneiro Mecânico;183;0,0004;13/03/2023 15:28
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;130;0,0003;13/03/2023 15:28
Trabalhador Florestal;69;0,0001;13/03/2023 15:28
Trabalhador Metalúrgico e Siderúrgico;456;0,001;13/03/2023 15:28
Trabalhador Rural;7713;0,0166;13/03/2023 15:28
Trabalhador de Artes Gráficas;91;0,0002;13/03/2023 15:28
Trabalhador de Construção Civil;4243;0,0092;13/03/2023 15:28
Trabalhador de Curtimento;9;0;13/03/2023 15:28
Trabalhador de Fabricação de Calçados e Artefatos de Couro;152;0,0003;13/03/2023 15:28
Trabalhador de Fabricação de Papel e Papelão;20;0;13/03/2023 15:28
Trabalhador de Fabricação de Produtos Têxteis (Exceto Roupas);65;0,0001;13/03/2023 15:28
Trabalhador de Fabricação de Produtos de Borracha e Plástico;23;0;13/03/2023 15:28
Trabalhador de Fabricação de Roupas;282;0,0006;13/03/2023 15:28
Trabalhador de Fabricação e Preparação de Alimentos e Bebidas;209;0,0005;13/03/2023 15:28
Trabalhador de Fabricação, Vulcanização e Reparação de Pneumáticos;23;0;13/03/2023 15:28
Trabalhador de Hotelaria;53;0,0001;13/03/2023 15:28
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;53;0,0001;13/03/2023 15:28
Trabalhador de Tratamento de Fumo e de Fabricação de Cigarros/Charutos;2;0;13/03/2023 15:28
Trabalhador de Usinagem de Metais;56;0,0001;13/03/2023 15:28
Trabalhador em Atividade de Processamento Químico;28;0,0001;13/03/2023 15:28
Tradutor, Intérprete e Filólogo;6;0;13/03/2023 15:28
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;712;0,0015;13/03/2023 15:28
Técnico Têxtil;20;0;13/03/2023 15:28
Técnico de Biologia;16;0;13/03/2023 15:28
Técnico de Eletricidade, Eletrônica e Telecomunicações;628;0,0014;13/03/2023 15:28
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);3145;0,0068;13/03/2023 15:28
Técnico de Laboratório e Raios X;376;0,0008;13/03/2023 15:28
Técnico de Mecânica;176;0,0004;13/03/2023 15:28
Técnico de Mineração, Metalurgia e Geologia;49;0,0001;13/03/2023 15:28
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;268;0,0006;13/03/2023 15:28
Técnico de Química;60;0,0001;13/03/2023 15:28
Técnico em Agronomia e Agrimensura;541;0,0012;13/03/2023 15:28
Técnico em Edificações;116;0,0003;13/03/2023 15:28
Técnico em Informática;469;0,001;13/03/2023 15:28
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;4714;0,0102;13/03/2023 15:28
Vendedor de Comércio Varejista e Atacadista;4174;0,009;13/03/2023 15:28
Vereador;22067;0,0476;13/03/2023 15:28
Veterinário;424;0,0009;13/03/2023 15:28
Vigilante;4318;0,0093;13/03/2023 15:28
Zootecnista;75;0,0002;13/03/2023 15:28
