Ocupação;Quantitativo;Porcentagem;Data de carga
Corretor de Imóveis, Seguros, Títulos e Valores;271;0,0093;2024-12-29 03:36:14
Cozinheiro;44;0,0015;2024-12-29 03:36:14
Decorador;7;0,0002;2024-12-29 03:36:14
Demonstrador;2;0,0001;2024-12-29 03:36:14
Deputado;1090;0,0372;2024-12-29 03:36:14
Desenhista;8;0,0003;2024-12-29 03:36:14
Despachante;19;0,0006;2024-12-29 03:36:14
Detetive Particular;1;0;2024-12-29 03:36:14
Digitador;6;0,0002;2024-12-29 03:36:14
Diplomata;2;0,0001;2024-12-29 03:36:14
Diretor de Empresas;36;0,0012;2024-12-29 03:36:14
Diretor de Estabelecimento de Ensino;13;0,0004;2024-12-29 03:36:14
Dona de Casa;338;0,0116;2024-12-29 03:36:14
ESTIVADOR, CARREGADOR, EMBALADOR E ASSEMELHADOS;1;0;2024-12-29 03:36:14
Economista;111;0,0038;2024-12-29 03:36:14
Economista Doméstico;1;0;2024-12-29 03:36:14
Eletricista e Assemelhados;51;0,0017;2024-12-29 03:36:14
Embalador, Empacotador e Assemelhados;2;0,0001;2024-12-29 03:36:14
Empregado Doméstico;17;0,0006;2024-12-29 03:36:14
Empresário;3723;0,1272;2024-12-29 03:36:14
Encanador, Soldador, Chapeador e Caldeireiro;4;0,0001;2024-12-29 03:36:14
Enfermeiro;244;0,0083;2024-12-29 03:36:14
Engenheiro;356;0,0122;2024-12-29 03:36:14
Engraxate;2;0,0001;2024-12-29 03:36:14
Escritor e Crítico;22;0,0008;2024-12-29 03:36:14
Escultor e Pintor;2;0,0001;2024-12-29 03:36:14
Esteticista;30;0,001;2024-12-29 03:36:14
Estofador;1;0;2024-12-29 03:36:14
Estudante, Bolsista, Estagiário e Assemelhados;380;0,013;2024-12-29 03:36:14
Farmacêutico;66;0,0023;2024-12-29 03:36:14
Faxineiro;7;0,0002;2024-12-29 03:36:14
Feirante, Ambulante e Mascate;21;0,0007;2024-12-29 03:36:14
Ferroviário;2;0,0001;2024-12-29 03:36:14
Fiscal;17;0,0006;2024-12-29 03:36:14
Fiscal de Transporte Coletivo;1;0;2024-12-29 03:36:14
Fisioterapeuta e Terapeuta Ocupacional;71;0,0024;2024-12-29 03:36:14
Fonoaudiólogo;18;0,0006;2024-12-29 03:36:14
Fotógrafo e Assemelhados;36;0,0012;2024-12-29 03:36:14
Frentista;9;0,0003;2024-12-29 03:36:14
Funileiro;1;0;2024-12-29 03:36:14
Físico;2;0,0001;2024-12-29 03:36:14
Gari ou Lixeiro;27;0,0009;2024-12-29 03:36:14
Garimpeiro;2;0,0001;2024-12-29 03:36:14
Garçom;16;0,0005;2024-12-29 03:36:14
Gerente;103;0,0035;2024-12-29 03:36:14
Geógrafo;12;0,0004;2024-12-29 03:36:14
Geólogo;4;0,0001;2024-12-29 03:36:14
Governador;14;0,0005;2024-12-29 03:36:14
Guia de Turismo;16;0,0005;2024-12-29 03:36:14
Historiador;20;0,0007;2024-12-29 03:36:14
Industrial;15;0,0005;2024-12-29 03:36:14
Jardineiro;8;0,0003;2024-12-29 03:36:14
Jornaleiro;5;0,0002;2024-12-29 03:36:14
Jornalista e Redator;459;0,0157;2024-12-29 03:36:14
Lanterneiro e Pintor de Veículos;6;0,0002;2024-12-29 03:36:14
Lavador de Veículos;1;0;2024-12-29 03:36:14
Leiloeiro, Avaliador e Assemelhados;2;0,0001;2024-12-29 03:36:14
Locutor e Comentarista de Rádio e Televisão e Radialista;124;0,0042;2024-12-29 03:36:14
Magistrado;2;0,0001;2024-12-29 03:36:14
Manicure e Maquilador;14;0,0005;2024-12-29 03:36:14
Maquinista e Foguista de Embarcações e Assemelhados;2;0,0001;2024-12-29 03:36:14
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;4;0,0001;2024-12-29 03:36:14
Massagista;9;0,0003;2024-12-29 03:36:14
Mecânico de Manutenção;56;0,0019;2024-12-29 03:36:14
Membro das Forças Armadas;63;0,0022;2024-12-29 03:36:14
Membro do Ministério Público;3;0,0001;2024-12-29 03:36:14
Militar Reformado;255;0,0087;2024-12-29 03:36:14
Ministro de Estado;3;0,0001;2024-12-29 03:36:14
Modelo;1;0;2024-12-29 03:36:14
Montador de Máquinas;1;0;2024-12-29 03:36:14
Motoboy;32;0,0011;2024-12-29 03:36:14
Motorista Particular;199;0,0068;2024-12-29 03:36:14
Motorista de Veículos de Transporte Coletivo de Passageiros;99;0,0034;2024-12-29 03:36:14
Motorista de Veículos de Transporte de Carga;79;0,0027;2024-12-29 03:36:14
Médico;701;0,024;2024-12-29 03:36:14
Músico;120;0,0041;2024-12-29 03:36:14
Nutricionista e Assemelhados;31;0,0011;2024-12-29 03:36:14
Não divulgável;28;0,001;2024-12-29 03:36:14
Oceanógrafo;2;0,0001;2024-12-29 03:36:14
Ocupante de Cargo em Comissão;23;0,0008;2024-12-29 03:36:14
Odontólogo;142;0,0049;2024-12-29 03:36:14
Operador de Aparelhos de Produção Industrial;14;0,0005;2024-12-29 03:36:14
Operador de Equipamento de Rádio, Televisão, Som e Cinema;5;0,0002;2024-12-29 03:36:14
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;3;0,0001;2024-12-29 03:36:14
Operador de Instalação de Produção de Energia Elétrica e Nuclear;3;0,0001;2024-12-29 03:36:14
Outros;5180;0,177;2024-12-29 03:36:14
PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA, FAXINEIRO E ZELADOR;3;0,0001;2024-12-29 03:36:14
PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;82;0,0028;2024-12-29 03:36:14
Padeiro, Confeiteiro e Assemelhados;19;0,0006;2024-12-29 03:36:14
Pecuarista;69;0,0024;2024-12-29 03:36:14
Pedagogo;181;0,0062;2024-12-29 03:36:14
Pescador;27;0,0009;2024-12-29 03:36:14
Petroleiro;3;0,0001;2024-12-29 03:36:14
Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados;4;0,0001;2024-12-29 03:36:14
Policial Civil;186;0,0064;2024-12-29 03:36:14
Policial Militar;835;0,0285;2024-12-29 03:36:14
Porteiro de Edifício, Ascensorista, Garagista e Zelador;29;0,001;2024-12-29 03:36:14
Prefeito;1;0;2024-12-29 03:36:14
Presidente da República;1;0;2024-12-29 03:36:14
Produtor Agropecuário;108;0,0037;2024-12-29 03:36:14
Produtor de Espetáculos Públicos;39;0,0013;2024-12-29 03:36:14
Professor de Ensino Fundamental;345;0,0118;2024-12-29 03:36:14
Professor de Ensino Médio;495;0,0169;2024-12-29 03:36:14
Professor de Ensino Superior;336;0,0115;2024-12-29 03:36:14
Professor e Instrutor de Formação Profissional;125;0,0043;2024-12-29 03:36:14
Programador de Computador;11;0,0004;2024-12-29 03:36:14
Protético;4;0,0001;2024-12-29 03:36:14
Psicólogo;115;0,0039;2024-12-29 03:36:14
Publicitário;88;0,003;2024-12-29 03:36:14
Químico;7;0,0002;2024-12-29 03:36:14
Recepcionista;23;0,0008;2024-12-29 03:36:14
Relações-Públicas;17;0,0006;2024-12-29 03:36:14
Relojoeiro e Montador de Instrumento de Precisão;1;0;2024-12-29 03:36:14
Representante Comercial;108;0,0037;2024-12-29 03:36:14
SECRETÁRIO,ESTENÓGRAFO,DATILÓGRAFO,RECEPCIONISTA,TELEFONISTA,TAQUÍGRAF;29;0,001;2024-12-29 03:36:14
SENADOR, DEPUTADO E VEREADOR;11;0,0004;2024-12-29 03:36:14
Sacerdote ou Membro de Ordem ou Seita Religiosa;116;0,004;2024-12-29 03:36:14
Salva-Vidas;1;0;2024-12-29 03:36:14
Secretário e Datilógrafo;30;0,001;2024-12-29 03:36:14
Securitário;1;0;2024-12-29 03:36:14
Senador;31;0,0011;2024-12-29 03:36:14
Serralheiro;8;0,0003;2024-12-29 03:36:14
Serventuário de Justiça;16;0,0005;2024-12-29 03:36:14
Servidor Público Civil Aposentado;148;0,0051;2024-12-29 03:36:14
Servidor Público Estadual;764;0,0261;2024-12-29 03:36:14
Servidor Público Federal;343;0,0117;2024-12-29 03:36:14
Servidor Público Municipal;517;0,0177;2024-12-29 03:36:14
Sociólogo;40;0,0014;2024-12-29 03:36:14
Supervisor, Inspetor e Agente de Compras e Vendas;30;0,001;2024-12-29 03:36:14
TAXISTA E MOTORISTA PARTICULAR;4;0,0001;2024-12-29 03:36:14
Tabelião;4;0,0001;2024-12-29 03:36:14
Tapeceiro;4;0,0001;2024-12-29 03:36:14
Taxista;60;0,0021;2024-12-29 03:36:14
Telefonista;8;0,0003;2024-12-29 03:36:14
Terapeuta;34;0,0012;2024-12-29 03:36:14
Torneiro Mecânico;5;0,0002;2024-12-29 03:36:14
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;2;0,0001;2024-12-29 03:36:14
Trabalhador Florestal;1;0;2024-12-29 03:36:14
Trabalhador Metalúrgico e Siderúrgico;11;0,0004;2024-12-29 03:36:14
Trabalhador Rural;30;0,001;2024-12-29 03:36:14
Trabalhador de Artes Gráficas;4;0,0001;2024-12-29 03:36:14
Trabalhador de Construção Civil;34;0,0012;2024-12-29 03:36:14
Trabalhador de Fabricação de Roupas;5;0,0002;2024-12-29 03:36:14
Trabalhador de Hotelaria;1;0;2024-12-29 03:36:14
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;1;0;2024-12-29 03:36:14
Trabalhador de Usinagem de Metais;1;0;2024-12-29 03:36:14
Tradutor, Intérprete e Filólogo;2;0,0001;2024-12-29 03:36:14
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;48;0,0016;2024-12-29 03:36:14
Técnico Têxtil;1;0;2024-12-29 03:36:14
Técnico de Eletricidade, Eletrônica e Telecomunicações;30;0,001;2024-12-29 03:36:14
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);174;0,0059;2024-12-29 03:36:14
Técnico de Laboratório e Raios X;27;0,0009;2024-12-29 03:36:14
Técnico de Mecânica;13;0,0004;2024-12-29 03:36:14
Técnico de Mineração, Metalurgia e Geologia;6;0,0002;2024-12-29 03:36:14
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;17;0,0006;2024-12-29 03:36:14
Técnico de Química;4;0,0001;2024-12-29 03:36:14
Técnico em Agronomia e Agrimensura;17;0,0006;2024-12-29 03:36:14
Técnico em Edificações;6;0,0002;2024-12-29 03:36:14
Técnico em Informática;28;0,001;2024-12-29 03:36:14
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;95;0,0032;2024-12-29 03:36:14
Vendedor de Comércio Varejista e Atacadista;155;0,0053;2024-12-29 03:36:14
Vereador;1105;0,0378;2024-12-29 03:36:14
Veterinário;57;0,0019;2024-12-29 03:36:14
Vigilante;149;0,0051;2024-12-29 03:36:14
Zootecnista;4;0,0001;2024-12-29 03:36:14
