Ocupação;Quantitativo;Porcentagem;Data de carga
Vendedor de Comércio Varejista e Atacadista;106;0,0062;23/06/2021 18:50
Agente Postal;9;0,0005;23/06/2021 18:50
Químico;7;0,0004;23/06/2021 18:50
Petroleiro;6;0,0004;23/06/2021 18:50
Agente de Viagem;8;0,0005;23/06/2021 18:50
Tabelião;3;0,0002;23/06/2021 18:50
Artesão;17;0,001;23/06/2021 18:50
Economista Doméstico;1;0,0001;23/06/2021 18:50
Senador;1;0,0001;23/06/2021 18:50
Corretor de Imóveis, Seguros, Títulos e Valores;149;0,0088;23/06/2021 18:50
Vigilante;92;0,0054;23/06/2021 18:50
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);72;0,0042;23/06/2021 18:50
Enfermeiro;114;0,0067;23/06/2021 18:50
Serventuário de Justiça;13;0,0008;23/06/2021 18:50
Artista de Circo;7;0,0004;23/06/2021 18:50
Detetive Particular;3;0,0002;23/06/2021 18:50
Almoxarife;8;0,0005;23/06/2021 18:50
Estofador;2;0,0001;23/06/2021 18:50
Capitalista de Ativos Financeiros;1;0,0001;23/06/2021 18:50
Lanterneiro e Pintor de Veículos;2;0,0001;23/06/2021 18:50
Aposentado (Exceto Servidor Público);397;0,0233;23/06/2021 18:50
Prefeito;2;0,0001;23/06/2021 18:50
Motorista Particular;73;0,0043;23/06/2021 18:50
Técnico de Eletricidade, Eletrônica e Telecomunicações;25;0,0015;23/06/2021 18:50
Trabalhador de Artes Gráficas;2;0,0001;23/06/2021 18:50
Faxineiro;6;0,0004;23/06/2021 18:50
Auxiliar de Laboratório;4;0,0002;23/06/2021 18:50
Engraxate;1;0,0001;23/06/2021 18:50
Leiturista;1;0,0001;23/06/2021 18:50
Militar Reformado;85;0,005;23/06/2021 18:50
Pescador;14;0,0008;23/06/2021 18:50
Contador;161;0,0095;23/06/2021 18:50
Taxista;50;0,0029;23/06/2021 18:50
Servidor Público Civil Aposentado;56;0,0033;23/06/2021 18:50
Atleta Profissional e Técnico em Desportos;17;0,001;23/06/2021 18:50
Desenhista;5;0,0003;23/06/2021 18:50
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;9;0,0005;23/06/2021 18:50
Operador de Equipamento de Rádio, Televisão, Som e Cinema;16;0,0009;23/06/2021 18:50
Trabalhador de Hotelaria;1;0,0001;23/06/2021 18:50
Joalheiro e Ourives;1;0,0001;23/06/2021 18:50
Policial Militar;363;0,0213;23/06/2021 18:50
Médico;378;0,0222;23/06/2021 18:50
Gerente;76;0,0045;23/06/2021 18:50
Agente Administrativo;134;0,0079;23/06/2021 18:50
Analista de Sistemas;22;0,0013;23/06/2021 18:50
Dona de Casa;403;0,0237;23/06/2021 18:50
Assistente Social;71;0,0042;23/06/2021 18:50
Gari ou Lixeiro;13;0,0008;23/06/2021 18:50
Economista;47;0,0028;23/06/2021 18:50
Operador de Aparelhos de Produção Industrial;8;0,0005;23/06/2021 18:50
Manicure e Maquilador;15;0,0009;23/06/2021 18:50
Matemático e Atuário;1;0,0001;23/06/2021 18:50
Garimpeiro;1;0,0001;23/06/2021 18:50
Jardineiro;8;0,0005;23/06/2021 18:50
Tapeceiro;2;0,0001;23/06/2021 18:50
Oceanógrafo;3;0,0002;23/06/2021 18:50
Fiscal de Transporte Coletivo;1;0,0001;23/06/2021 18:50
Ceramista e Oleiro;1;0,0001;23/06/2021 18:50
Músico;59;0,0035;23/06/2021 18:50
Secretário e Datilógrafo;95;0,0056;23/06/2021 18:50
Pedagogo;106;0,0062;23/06/2021 18:50
Fisioterapeuta e Terapeuta Ocupacional;36;0,0021;23/06/2021 18:50
Fiscal;27;0,0016;23/06/2021 18:50
Recepcionista;32;0,0019;23/06/2021 18:50
Bombeiro e Instalador de Gás, Água, Esgoto e Assemelhados;1;0,0001;23/06/2021 18:50
Cozinheiro;22;0,0013;23/06/2021 18:50
Torneiro Mecânico;4;0,0002;23/06/2021 18:50
Cobrador de Transporte Coletivo;9;0,0005;23/06/2021 18:50
Técnico de Química;1;0,0001;23/06/2021 18:50
Ferroviário;2;0,0001;23/06/2021 18:50
Eletricista e Assemelhados;53;0,0031;23/06/2021 18:50
Porteiro de Edifício, Ascensorista, Garagista e Zelador;23;0,0014;23/06/2021 18:50
Veterinário;21;0,0012;23/06/2021 18:50
Administrador;491;0,0289;23/06/2021 18:50
Servidor Público Municipal;429;0,0252;23/06/2021 18:50
Engenheiro;144;0,0085;23/06/2021 18:50
Bombeiro Militar;72;0,0042;23/06/2021 18:50
Motorista de Veículos de Transporte de Carga;34;0,002;23/06/2021 18:50
Agrônomo;23;0,0014;23/06/2021 18:50
Escritor e Crítico;12;0,0007;23/06/2021 18:50
Geólogo;3;0,0002;23/06/2021 18:50
Trabalhador Florestal;1;0,0001;23/06/2021 18:50
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;1;0,0001;23/06/2021 18:50
Encanador, Soldador, Chapeador e Caldeireiro;2;0,0001;23/06/2021 18:50
Embalador, Empacotador e Assemelhados;1;0,0001;23/06/2021 18:50
Comandante de Embarcações;1;0,0001;23/06/2021 18:50
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;1;0,0001;23/06/2021 18:50
Operador de Computador;1;0,0001;23/06/2021 18:50
Advogado;814;0,0479;23/06/2021 18:50
Professor de Ensino Médio;509;0,0299;23/06/2021 18:50
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;125;0,0074;23/06/2021 18:50
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;3;0,0002;23/06/2021 18:50
Feirante, Ambulante e Mascate;14;0,0008;23/06/2021 18:50
Técnico de Laboratório e Raios X;17;0,001;23/06/2021 18:50
Membro do Ministério Público;1;0,0001;23/06/2021 18:50
Montador de Estrutura Metálica;1;0,0001;23/06/2021 18:50
Digitador;5;0,0003;23/06/2021 18:50
Geógrafo;5;0,0003;23/06/2021 18:50
Programador de Computador;2;0,0001;23/06/2021 18:50
Atendente de Lanchonete e Restaurante;2;0,0001;23/06/2021 18:50
Despachante;11;0,0006;23/06/2021 18:50
Mecânico de Manutenção;30;0,0018;23/06/2021 18:50
Esteticista;12;0,0007;23/06/2021 18:50
Protético;8;0,0005;23/06/2021 18:50
Ministro de Estado;4;0,0002;23/06/2021 18:50
Fonoaudiólogo;3;0,0002;23/06/2021 18:50
Vereador;765;0,045;23/06/2021 18:50
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;55;0,0032;23/06/2021 18:50
Ocupante de Cargo em Comissão;22;0,0013;23/06/2021 18:50
Diretor de Estabelecimento de Ensino;15;0,0009;23/06/2021 18:50
Auxiliar de Escritório e Assemelhados;177;0,0104;23/06/2021 18:50
Massagista;3;0,0002;23/06/2021 18:50
Trabalhador Rural;21;0,0012;23/06/2021 18:50
Astrólogo;2;0,0001;23/06/2021 18:50
Decorador;2;0,0001;23/06/2021 18:50
Catador de Recicláveis;1;0,0001;23/06/2021 18:50
Professor de Ensino Fundamental;261;0,0153;23/06/2021 18:50
Locutor e Comentarista de Rádio e Televisão e Radialista;87;0,0051;23/06/2021 18:50
Representante Comercial;90;0,0053;23/06/2021 18:50
Cientista Político;5;0,0003;23/06/2021 18:50
Farmacêutico;28;0,0016;23/06/2021 18:50
Coveiro;2;0,0001;23/06/2021 18:50
Astrônomo;8;0,0005;23/06/2021 18:50
Diretor de Empresas;24;0,0014;23/06/2021 18:50
Serralheiro;7;0,0004;23/06/2021 18:50
Jornaleiro;3;0,0002;23/06/2021 18:50
Biomédico;5;0,0003;23/06/2021 18:50
Chaveiro;1;0,0001;23/06/2021 18:50
Trabalhador de Fabricação de Calçados e Artefatos de Couro;1;0,0001;23/06/2021 18:50
Comerciário;68;0,004;23/06/2021 18:50
Odontólogo;51;0,003;23/06/2021 18:50
Agente de Saúde e Sanitarista;47;0,0028;23/06/2021 18:50
Relações-Públicas;8;0,0005;23/06/2021 18:50
Biólogo;20;0,0012;23/06/2021 18:50
Empregado Doméstico;15;0,0009;23/06/2021 18:50
Bibliotecário;2;0,0001;23/06/2021 18:50
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;2;0,0001;23/06/2021 18:50
Membro das Forças Armadas;31;0,0018;23/06/2021 18:50
Industrial;20;0,0012;23/06/2021 18:50
Telefonista;13;0,0008;23/06/2021 18:50
Produtor Agropecuário;46;0,0027;23/06/2021 18:50
Técnico Têxtil;1;0,0001;23/06/2021 18:50
Fotógrafo e Assemelhados;23;0,0014;23/06/2021 18:50
Comerciante;710;0,0418;23/06/2021 18:50
Deputado;633;0,0372;23/06/2021 18:50
Servidor Público Estadual;581;0,0342;23/06/2021 18:50
Professor de Ensino Superior;190;0,0112;23/06/2021 18:50
Motorista de Veículos de Transporte Coletivo de Passageiros;64;0,0038;23/06/2021 18:50
Psicólogo;52;0,0031;23/06/2021 18:50
Motoboy;18;0,0011;23/06/2021 18:50
Securitário;6;0,0004;23/06/2021 18:50
Técnico em Agronomia e Agrimensura;12;0,0007;23/06/2021 18:50
Trabalhador de Fabricação de Roupas;6;0,0004;23/06/2021 18:50
Servidor Público Federal;245;0,0144;23/06/2021 18:50
Jornalista e Redator;203;0,0119;23/06/2021 18:50
Agricultor;146;0,0086;23/06/2021 18:50
Trabalhador de Construção Civil;31;0,0018;23/06/2021 18:50
Ator e Diretor de Espetáculos Públicos;16;0,0009;23/06/2021 18:50
Arquiteto;16;0,0009;23/06/2021 18:50
Alfaiate e Costureiro;10;0,0006;23/06/2021 18:50
Produtor de Espetáculos Públicos;17;0,001;23/06/2021 18:50
Terapeuta;15;0,0009;23/06/2021 18:50
Estatístico;1;0,0001;23/06/2021 18:50
Bombeiro Civil;3;0,0002;23/06/2021 18:50
Fiandeiro, Tecelão, Tingidor e Assemelhados;1;0,0001;23/06/2021 18:50
Relojoeiro e Montador de Instrumento de Precisão;1;0,0001;23/06/2021 18:50
Trabalhador de Usinagem de Metais;1;0,0001;23/06/2021 18:50
