Ocupação;Quantitativo;Porcentagem;Data de carga
Vendedor de Comércio Varejista e Atacadista;27;0,0051;01/03/2023 16:46
Agente Postal;8;0,0015;01/03/2023 16:46
Agente de Viagem;3;0,0006;01/03/2023 16:46
Diplomata;3;0,0006;01/03/2023 16:46
Comissário de Bordo;1;0,0002;01/03/2023 16:46
Artesão;9;0,0017;01/03/2023 16:46
Senador;1;0,0002;01/03/2023 16:46
Petroleiro;3;0,0006;01/03/2023 16:46
Físico;1;0,0002;01/03/2023 16:46
Tabelião;3;0,0006;01/03/2023 16:46
Químico;3;0,0006;01/03/2023 16:46
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);9;0,0017;01/03/2023 16:46
Corretor de Imóveis, Seguros, Títulos e Valores;43;0,0082;01/03/2023 16:46
Vigilante;14;0,0027;01/03/2023 16:46
Enfermeiro;4;0,0008;01/03/2023 16:46
Almoxarife;2;0,0004;01/03/2023 16:46
Capitalista de Ativos Financeiros;1;0,0002;01/03/2023 16:46
Detetive Particular;4;0,0008;01/03/2023 16:46
Serventuário de Justiça;2;0,0004;01/03/2023 16:46
Escultor e Pintor;3;0,0006;01/03/2023 16:46
Artista de Circo;2;0,0004;01/03/2023 16:46
Aposentado (Exceto Servidor Público);106;0,0201;01/03/2023 16:46
Trabalhador de Artes Gráficas;6;0,0011;01/03/2023 16:46
Técnico de Eletricidade, Eletrônica e Telecomunicações;12;0,0023;01/03/2023 16:46
Motorista Particular;11;0,0021;01/03/2023 16:46
Auxiliar de Laboratório;2;0,0004;01/03/2023 16:46
Contador;38;0,0072;01/03/2023 16:46
Servidor Público Civil Aposentado;53;0,0101;01/03/2023 16:46
Militar Reformado;46;0,0087;01/03/2023 16:46
Taxista;8;0,0015;01/03/2023 16:46
Atleta Profissional e Técnico em Desportos;5;0,0009;01/03/2023 16:46
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;2;0,0004;01/03/2023 16:46
Desenhista;5;0,0009;01/03/2023 16:46
Joalheiro e Ourives;1;0,0002;01/03/2023 16:46
Operador de Equipamento de Rádio, Televisão, Som e Cinema;2;0,0004;01/03/2023 16:46
Pescador;2;0,0004;01/03/2023 16:46
Trabalhador de Hotelaria;1;0,0002;01/03/2023 16:46
Policial Militar;155;0,0294;01/03/2023 16:46
Médico;225;0,0427;01/03/2023 16:46
Analista de Sistemas;11;0,0021;01/03/2023 16:46
Economista;54;0,0102;01/03/2023 16:46
Gerente;24;0,0046;01/03/2023 16:46
Assistente Social;17;0,0032;01/03/2023 16:46
Dona de Casa;17;0,0032;01/03/2023 16:46
Manicure e Maquilador;2;0,0004;01/03/2023 16:46
Agente Administrativo;8;0,0015;01/03/2023 16:46
Operador de Aparelhos de Produção Industrial;3;0,0006;01/03/2023 16:46
Garimpeiro;1;0,0002;01/03/2023 16:46
Pedagogo;15;0,0028;01/03/2023 16:46
Músico;12;0,0023;01/03/2023 16:46
Secretário e Datilógrafo;6;0,0011;01/03/2023 16:46
Fisioterapeuta e Terapeuta Ocupacional;9;0,0017;01/03/2023 16:46
Cozinheiro;1;0,0002;01/03/2023 16:46
Recepcionista;3;0,0006;01/03/2023 16:46
Fiscal;11;0,0021;01/03/2023 16:46
Cobrador de Transporte Coletivo;2;0,0004;01/03/2023 16:46
Ferroviário;2;0,0004;01/03/2023 16:46
Taquígrafo e Estenógrafo;1;0,0002;01/03/2023 16:46
Torneiro Mecânico;1;0,0002;01/03/2023 16:46
Técnico de Química;1;0,0002;01/03/2023 16:46
