Ocupação;Quantitativo;Porcentagem;Data de carga
Comerciário;2582;0,005;30/09/2024 11:01
Comissário de Bordo;7;0;30/09/2024 11:01
Comunicólogo;105;0,0002;30/09/2024 11:01
Contador;1801;0,0035;30/09/2024 11:01
Controlador de Tráfego Aéreo;1;0;30/09/2024 11:01
Coreógrafo e Bailarino;55;0,0001;30/09/2024 11:01
Corretor de Imóveis, Seguros, Títulos e Valores;2490;0,0048;30/09/2024 11:01
Cortador, Polidor e Gravador de Pedras;17;0;30/09/2024 11:01
Coveiro;58;0,0001;30/09/2024 11:01
Cozinheiro;1857;0,0036;30/09/2024 11:01
Decorador;157;0,0003;30/09/2024 11:01
Demonstrador;16;0;30/09/2024 11:01
Desenhista;162;0,0003;30/09/2024 11:01
Despachante;369;0,0007;30/09/2024 11:01
Detetive Particular;38;0,0001;30/09/2024 11:01
Digitador;123;0,0002;30/09/2024 11:01
Diplomata;1;0;30/09/2024 11:01
Diretor de Empresas;162;0,0003;30/09/2024 11:01
Diretor de Estabelecimento de Ensino;318;0,0006;30/09/2024 11:01
Dona de Casa;22040;0,0425;30/09/2024 11:01
Economista;247;0,0005;30/09/2024 11:01
Economista Doméstico;16;0;30/09/2024 11:01
Eletricista e Assemelhados;2541;0,0049;30/09/2024 11:01
Embalador, Empacotador e Assemelhados;226;0,0004;30/09/2024 11:01
Empregado Doméstico;1343;0,0026;30/09/2024 11:01
Empresário;28060;0,0541;30/09/2024 11:01
Encanador, Soldador, Chapeador e Caldeireiro;383;0,0007;30/09/2024 11:01
Enfermeiro;3655;0,007;30/09/2024 11:01
Engenheiro;2105;0,0041;30/09/2024 11:01
Engraxate;5;0;30/09/2024 11:01
Escritor e Crítico;81;0,0002;30/09/2024 11:01
Escultor e Pintor;180;0,0003;30/09/2024 11:01
Estatístico;4;0;30/09/2024 11:01
Esteticista;495;0,001;30/09/2024 11:01
Estivador, Carregador e Assemelhados;108;0,0002;30/09/2024 11:01
Estofador;79;0,0002;30/09/2024 11:01
Estudante, Bolsista, Estagiário e Assemelhados;8036;0,0155;30/09/2024 11:01
Farmacêutico;758;0,0015;30/09/2024 11:01
Faxineiro;990;0,0019;30/09/2024 11:01
Feirante, Ambulante e Mascate;529;0,001;30/09/2024 11:01
Ferroviário;27;0,0001;30/09/2024 11:01
Fiandeiro, Tecelão, Tingidor e Assemelhados;32;0,0001;30/09/2024 11:01
Fiscal;461;0,0009;30/09/2024 11:01
Fiscal de Transporte Coletivo;46;0,0001;30/09/2024 11:01
Fisioterapeuta e Terapeuta Ocupacional;794;0,0015;30/09/2024 11:01
Fonoaudiólogo;77;0,0001;30/09/2024 11:01
Fotógrafo e Assemelhados;669;0,0013;30/09/2024 11:01
Frentista;924;0,0018;30/09/2024 11:01
Funileiro;236;0,0005;30/09/2024 11:01
Físico;7;0;30/09/2024 11:01
Gari ou Lixeiro;499;0,001;30/09/2024 11:01
Garimpeiro;58;0,0001;30/09/2024 11:01
Garçom;552;0,0011;30/09/2024 11:01
Gerente;2125;0,0041;30/09/2024 11:01
Geógrafo;67;0,0001;30/09/2024 11:01
Geólogo;14;0;30/09/2024 11:01
Governanta;17;0;30/09/2024 11:01
Guardador de Veículos;8;0;30/09/2024 11:01
Guia de Turismo;156;0,0003;30/09/2024 11:01
Historiador;68;0,0001;30/09/2024 11:01
Industrial;593;0,0011;30/09/2024 11:01
Jardineiro;454;0,0009;30/09/2024 11:01
Joalheiro e Ourives;14;0;30/09/2024 11:01
Jornaleiro;42;0,0001;30/09/2024 11:01
Jornalista e Redator;1472;0,0028;30/09/2024 11:01
Lanterneiro e Pintor de Veículos;170;0,0003;30/09/2024 11:01
Lavador de Veículos;175;0,0003;30/09/2024 11:01
Lavandeiro, Tintureiro e Assemelhados;50;0,0001;30/09/2024 11:01
Leiloeiro, Avaliador e Assemelhados;8;0;30/09/2024 11:01
Leiturista;77;0,0001;30/09/2024 11:01
Locutor e Comentarista de Rádio e Televisão e Radialista;1588;0,0031;30/09/2024 11:01
Magistrado;8;0;30/09/2024 11:01
Manicure e Maquilador;1002;0,0019;30/09/2024 11:01
Maquinista e Foguista de Embarcações e Assemelhados;27;0,0001;30/09/2024 11:01
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;152;0,0003;30/09/2024 11:01
Massagista;210;0,0004;30/09/2024 11:01
Matemático e Atuário;17;0;30/09/2024 11:01
Mecânico de Manutenção;3328;0,0064;30/09/2024 11:01
Membro das Forças Armadas;164;0,0003;30/09/2024 11:01
Membro do Ministério Público;1;0;30/09/2024 11:01
Mestre e Contramestre de Embarcação;11;0;30/09/2024 11:01
Meteorologista;1;0;30/09/2024 11:01
Militar Reformado;1521;0,0029;30/09/2024 11:01
Ministro de Estado;9;0;30/09/2024 11:01
Ministro do Poder Judiciário;1;0;30/09/2024 11:01
Modelo;40;0,0001;30/09/2024 11:01
Montador de Estrutura Metálica;171;0,0003;30/09/2024 11:01
Montador de Máquinas;56;0,0001;30/09/2024 11:01
Motoboy;1310;0,0025;30/09/2024 11:01
Motorista Particular;5981;0,0115;30/09/2024 11:01
Motorista de Veículos de Transporte Coletivo de Passageiros;5985;0,0115;30/09/2024 11:01
Motorista de Veículos de Transporte de Carga;5047;0,0097;30/09/2024 11:01
Médico;1386;0,0027;30/09/2024 11:01
Músico;1482;0,0029;30/09/2024 11:01
Nutricionista e Assemelhados;293;0,0006;30/09/2024 11:01
Oceanógrafo;26;0,0001;30/09/2024 11:01
Ocupante de Cargo em Comissão;458;0,0009;30/09/2024 11:01
Odontólogo;1007;0,0019;30/09/2024 11:01
Office-Boy e Contínuo;58;0,0001;30/09/2024 11:01
Operador de Aparelhos de Produção Industrial;1270;0,0024;30/09/2024 11:01
Operador de Computador;122;0,0002;30/09/2024 11:01
Operador de Equipamento Médico e Odontológico;26;0,0001;30/09/2024 11:01
Operador de Equipamento de Rádio, Televisão, Som e Cinema;131;0,0003;30/09/2024 11:01
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;668;0,0013;30/09/2024 11:01
Operador de Instalação de Produção de Energia Elétrica e Nuclear;37;0,0001;30/09/2024 11:01
Padeiro, Confeiteiro e Assemelhados;1237;0,0024;30/09/2024 11:01
Paramédico;4;0;30/09/2024 11:01
Pecuarista;1102;0,0021;30/09/2024 11:01
Pedagogo;2762;0,0053;30/09/2024 11:01
Pescador;2716;0,0052;30/09/2024 11:01
Petroleiro;19;0;30/09/2024 11:01
Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados;33;0,0001;30/09/2024 11:01
Policial Civil;798;0,0015;30/09/2024 11:01
Policial Militar;3205;0,0062;30/09/2024 11:01
Porteiro de Edifício, Ascensorista, Garagista e Zelador;836;0,0016;30/09/2024 11:01
Prefeito;5;0;30/09/2024 11:01
Produtor Agropecuário;2440;0,0047;30/09/2024 11:01
Produtor de Espetáculos Públicos;296;0,0006;30/09/2024 11:01
Professor de Ensino Fundamental;11808;0,0228;30/09/2024 11:01
Professor de Ensino Médio;7960;0,0154;30/09/2024 11:01
Professor de Ensino Superior;1276;0,0025;30/09/2024 11:01
Professor e Instrutor de Formação Profissional;1593;0,0031;30/09/2024 11:01
Programador de Computador;62;0,0001;30/09/2024 11:01
Protético;148;0,0003;30/09/2024 11:01
Psicólogo;945;0,0018;30/09/2024 11:01
Publicitário;582;0,0011;30/09/2024 11:01
Químico;94;0,0002;30/09/2024 11:01
Recepcionista;987;0,0019;30/09/2024 11:01
Relações-Públicas;109;0,0002;30/09/2024 11:01
Relojoeiro e Montador de Instrumento de Precisão;28;0,0001;30/09/2024 11:01
Representante Comercial;1741;0,0034;30/09/2024 11:01
Sacerdote ou Membro de Ordem ou Seita Religiosa;829;0,0016;30/09/2024 11:01
Salva-Vidas;32;0,0001;30/09/2024 11:01
Secretário e Datilógrafo;923;0,0018;30/09/2024 11:01
Securitário;50;0,0001;30/09/2024 11:01
Serralheiro;768;0,0015;30/09/2024 11:01
Serventuário de Justiça;104;0,0002;30/09/2024 11:01
Servidor Público Civil Aposentado;1267;0,0024;30/09/2024 11:01
Servidor Público Estadual;4827;0,0093;30/09/2024 11:01
Servidor Público Federal;1211;0,0023;30/09/2024 11:01
Servidor Público Municipal;33885;0,0654;30/09/2024 11:01
Servidor da Justiça Eleitoral;10;0;30/09/2024 11:01
Sociólogo;88;0,0002;30/09/2024 11:01
Supervisor, Inspetor e Agente de Compras e Vendas;596;0,0011;30/09/2024 11:01
Tabelião;30;0,0001;30/09/2024 11:01
Tapeceiro;119;0,0002;30/09/2024 11:01
Taxista;1784;0,0034;30/09/2024 11:01
Telefonista;132;0,0003;30/09/2024 11:01
Terapeuta;208;0,0004;30/09/2024 11:01
Torneiro Mecânico;181;0,0003;30/09/2024 11:01
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;81;0,0002;30/09/2024 11:01
Trabalhador Florestal;66;0,0001;30/09/2024 11:01
Trabalhador Metalúrgico e Siderúrgico;334;0,0006;30/09/2024 11:01
Trabalhador Rural;8291;0,016;30/09/2024 11:01
Trabalhador de Artes Gráficas;69;0,0001;30/09/2024 11:01
Trabalhador de Construção Civil;3923;0,0076;30/09/2024 11:01
Trabalhador de Curtimento;4;0;30/09/2024 11:01
Trabalhador de Fabricação de Calçados e Artefatos de Couro;145;0,0003;30/09/2024 11:01
Trabalhador de Fabricação de Papel e Papelão;14;0;30/09/2024 11:01
Trabalhador de Fabricação de Produtos Têxteis (Exceto Roupas);48;0,0001;30/09/2024 11:01
Trabalhador de Fabricação de Produtos de Borracha e Plástico;20;0;30/09/2024 11:01
Trabalhador de Fabricação de Roupas;265;0,0005;30/09/2024 11:01
Trabalhador de Fabricação e Preparação de Alimentos e Bebidas;233;0,0004;30/09/2024 11:01
Trabalhador de Fabricação, Vulcanização e Reparação de Pneumáticos;14;0;30/09/2024 11:01
Trabalhador de Hotelaria;52;0,0001;30/09/2024 11:01
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;48;0,0001;30/09/2024 11:01
Trabalhador de Tratamento de Fumo e de Fabricação de Cigarros/Charutos;10;0;30/09/2024 11:01
Trabalhador de Usinagem de Metais;46;0,0001;30/09/2024 11:01
Trabalhador em Atividade de Processamento Químico;15;0;30/09/2024 11:01
Tradutor, Intérprete e Filólogo;29;0,0001;30/09/2024 11:01
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;863;0,0017;30/09/2024 11:01
Técnico Têxtil;16;0;30/09/2024 11:01
Técnico de Biologia;11;0;30/09/2024 11:01
Técnico de Eletricidade, Eletrônica e Telecomunicações;912;0,0018;30/09/2024 11:01
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);4574;0,0088;30/09/2024 11:01
Técnico de Laboratório e Raios X;442;0,0009;30/09/2024 11:01
Técnico de Mecânica;221;0,0004;30/09/2024 11:01
Técnico de Mineração, Metalurgia e Geologia;85;0,0002;30/09/2024 11:01
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;401;0,0008;30/09/2024 11:01
Técnico de Química;93;0,0002;30/09/2024 11:01
Técnico em Agronomia e Agrimensura;551;0,0011;30/09/2024 11:01
Técnico em Edificações;169;0,0003;30/09/2024 11:01
Técnico em Informática;500;0,001;30/09/2024 11:01
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;4438;0,0086;30/09/2024 11:01
Vendedor de Comércio Varejista e Atacadista;5307;0,0102;30/09/2024 11:01
Vereador;22495;0,0434;30/09/2024 11:01
Veterinário;508;0,001;30/09/2024 11:01
Vigilante;4656;0,009;30/09/2024 11:01
Zootecnista;66;0,0001;30/09/2024 11:01
